350.01,1104.8,1,0.42894,0.42936,1103.9,-0.085756,0.098224
350.01,828.85,1,0.31096,0.3112,828.26,-0.071152,0.078263
350.01,615.75,1,0.22542,0.22555,615.41,-0.054825,0.058652
350.01,454.28,1,0.1634,0.16348,454.09,-0.042149,0.044227
350.01,333.49,1,0.11845,0.11848,333.39,-0.03057,0.031642
350.01,243.95,1,0.085856,0.085876,243.9,-0.022083,0.022637
350.01,178.01,1,0.062235,0.062246,177.98,-0.017985,0.018309
350.01,129.64,1,0.04511,0.045115,129.63,-0.010464,0.010599
350.01,94.304,1,0.0327,0.032703,94.295,-0.0090824,0.0091674
340.01,2212.4,1,1.1263,1.1282,2210.2,-0.099177,0.16359
340.01,1785.4,1,0.81657,0.81921,1781.2,-0.23402,0.32314
340.01,1393.9,1,0.59199,0.59374,1390.6,-0.2376,0.2951
340.01,1064.5,1,0.42916,0.43018,1062.3,-0.2052,0.23823
340.01,800.68,1,0.31111,0.31168,799.35,-0.16642,0.18473
340.01,595.87,1,0.22553,0.22584,595.11,-0.128,0.13781
340.01,440.15,1,0.16348,0.16365,439.73,-0.09595,0.10113
340.01,323.4,1,0.1185,0.11859,323.17,-0.071205,0.073936
340.01,236.73,1,0.0859,0.085948,236.6,-0.054555,0.056052
340.02,172.82,1,0.062268,0.062294,172.75,-0.040167,0.040957
340.01,125.9,1,0.045132,0.045147,125.86,-0.032211,0.032669
340.01,91.586,1,0.032711,0.032718,91.567,-0.021056,0.021271
330.01,1697.6,1,0.81692,0.82099,1691.7,-0.34867,0.49874
330.01,1334.7,1,0.59223,0.59532,1329.2,-0.40982,0.5209
330.01,1023.7,1,0.42933,0.43117,1020,-0.36386,0.42904
330.01,772.21,1,0.31123,0.31227,769.92,-0.29641,0.33258
330.01,575.84,1,0.22562,0.22618,574.51,-0.23126,0.25086
330.01,425.94,1,0.16355,0.16385,425.19,-0.17595,0.18644
330.01,313.28,1,0.11856,0.11872,312.87,-0.13217,0.13776
330.01,229.46,1,0.085933,0.08602,229.23,-0.098502,0.10148
330.01,167.58,1,0.06229,0.062334,167.46,-0.069504,0.071008
330.01,122.14,1,0.045154,0.045177,122.08,-0.049889,0.050665
330.01,88.865,1,0.032722,0.032735,88.83,-0.039232,0.039673
320.01,1274.6,1,0.5926,0.59703,1267.3,-0.5739,0.74799
320.01,982.61,1,0.42959,0.43243,977.2,-0.55097,0.66119
320.01,743.66,1,0.31142,0.31305,740.23,-0.46059,0.5232
320,555.79,1,0.22576,0.22666,553.76,-0.36489,0.39928
320.01,411.74,1,0.16364,0.16413,410.59,-0.27957,0.29808
320.01,303.15,1,0.11862,0.11888,302.51,-0.21077,0.22067
320.01,222.22,1,0.085988,0.086127,221.87,-0.15595,0.16117
320.01,162.37,1,0.062323,0.062398,162.18,-0.11712,0.11993
320.01,118.38,1,0.045176,0.045214,118.28,-0.082358,0.083777
320.01,86.168,1,0.032744,0.032765,86.115,-0.061874,0.062643
400.03,1659.3,1,0.56065,0.56082,1658.9,-0.026342,0.029865
400.04,922.79,1,0.29495,0.29499,922.67,-0.012704,0.01354
400.04,680.65,1,0.21392,0.21394,680.59,-0.008685,0.009091
400.03,499.69,1,0.15514,0.15515,499.66,-0.0055759,0.0057622
400.03,365.6,1,0.11251,0.11252,365.59,-0.0038882,0.0039814
400.03,266.83,1,0.081591,0.081594,266.82,-0.0032745,0.003331
400.02,194.4,1,0.05917,0.059171,194.4,-0.0022379,0.0022658
400.03,141.45,1,0.042906,0.042908,141.44,-0.0047494,0.0047923
400.03,102.82,1,0.031114,0.031114,102.82,0.00056357,-0.00056723
400.03,74.689,1,0.022561,0.022561,74.688,-0.0016298,0.0016374
400.03,54.227,1,0.016359,0.016359,54.226,-0.0017805,0.0017866
400.04,39.363,1,0.011864,0.011864,39.363,-0.0011467,0.0011496
390.03,1606.2,1,0.56074,0.56054,1606.7,0.032058,-0.036634
390.03,1205.8,1,0.40672,0.40662,1206.1,0.022213,-0.024411
390.03,896.52,1,0.295,0.29494,896.69,0.018817,-0.020124
390.03,661.97,1,0.21396,0.21392,662.07,0.015275,-0.016027
390.02,486.34,1,0.15517,0.15515,486.4,0.011915,-0.012334
390.03,356.02,1,0.11253,0.11252,356.05,0.0071571,-0.0073374
390.04,259.94,1,0.0816,0.081597,259.95,0.0043247,-0.0044031
390.03,189.44,1,0.059179,0.059177,189.45,0.0034059,-0.0034504
390.03,137.87,1,0.042915,0.042915,137.87,3.2009e-05,-3.2312e-05
390.03,100.23,1,0.031119,0.031119,100.23,0.00037071,-0.00037324
390.03,72.817,1,0.022565,0.022565,72.818,0.0014415,-0.0014486
390.03,52.875,1,0.016363,0.016363,52.875,-0.00016857,0.00016917
390.03,38.373,1,0.011864,0.011864,38.373,0.00033446,-0.00033533
380.02,1553.2,1,0.56105,0.56067,1554.1,0.058711,-0.067742
380.02,1168.8,1,0.40693,0.40675,1169.3,0.040564,-0.044862
380.02,870.42,1,0.29515,0.29505,870.71,0.033181,-0.035639
380.02,643.44,1,0.21406,0.21401,643.59,0.023897,-0.025148
380.03,473.11,1,0.15524,0.15521,473.2,0.019236,-0.019953
380.02,346.54,1,0.11258,0.11257,346.59,0.013354,-0.01371
380.02,253.11,1,0.081641,0.081631,253.14,0.011729,-0.011954
380.02,184.52,1,0.059206,0.059202,184.53,0.0066137,-0.006705
380.02,134.31,1,0.042933,0.04293,134.32,0.0055207,-0.0055757
380.03,97.661,1,0.031132,0.031131,97.664,0.0035042,-0.0035294
380.03,70.957,1,0.022574,0.022574,70.959,0.0021641,-0.0021753
380.02,51.536,1,0.016372,0.016372,51.536,0.00087415,-0.00087745
380.02,37.397,1,0.011868,0.011868,37.397,0.0011178,-0.0011208
370.02,1499.8,1,0.5613,0.56101,1500.5,0.04403,-0.051397
370.01,1131.5,1,0.40713,0.40699,1131.8,0.030895,-0.034431
370.02,844.17,1,0.29528,0.2952,844.38,0.024705,-0.026672
370.01,624.82,1,0.21416,0.21412,624.93,0.017851,-0.018853
370.01,459.83,1,0.15531,0.15529,459.89,0.012755,-0.013263
370,337.01,1,0.11263,0.11262,337.04,0.0096653,-0.0099407
370.01,246.27,1,0.081677,0.081671,246.29,0.007185,-0.007332
370.01,179.58,1,0.059229,0.059226,179.59,0.0040488,-0.0041085
370.01,130.75,1,0.042951,0.04295,130.75,0.0018683,-0.0018882
370.01,95.087,1,0.031146,0.031145,95.089,0.002275,-0.0022924
370.02,69.094,1,0.022583,0.022583,69.095,0.0016843,-0.0016936
370.02,50.181,1,0.016377,0.016377,50.181,0.00022511,-0.00022602
370.02,36.434,1,0.011877,0.011877,36.434,0.00011056,-0.00011088
360.02,1446,1,0.56159,0.56165,1445.9,-0.0094324,0.011164
360.01,1094,1,0.40733,0.40736,1093.9,-0.0072195,0.008119
360.02,817.83,1,0.29543,0.29545,817.77,-0.0073943,0.0080326
360.01,606.15,1,0.21426,0.21428,606.11,-0.0057966,0.0061481
360.01,446.51,1,0.15539,0.15539,446.49,-0.0037315,0.0038919
360.01,327.49,1,0.11269,0.11269,327.47,-0.0049681,0.0051206
360.01,239.43,1,0.081717,0.08172,239.42,-0.00336,0.0034339
360.02,174.66,1,0.05926,0.059262,174.66,-0.0027285,0.0027717
360.02,127.2,1,0.042973,0.042975,127.2,-0.0031996,0.0032361
360.02,92.515,1,0.031159,0.03116,92.513,-0.0020468,0.0020636
360.02,67.244,1,0.022597,0.022597,67.243,-0.0015622,0.0015715
360.02,48.84,1,0.016386,0.016386,48.839,-0.0020672,0.0020761
360.02,35.456,1,0.011882,0.011882,35.456,-0.00084039,0.00084301
350.02,1391.5,1,0.56184,0.56253,1390.1,-0.10293,0.12383
350.01,1056.2,1,0.4075,0.4079,1055.3,-0.086902,0.098791
350.01,791.28,1,0.29555,0.29577,790.74,-0.068023,0.07444
350.01,587.35,1,0.21434,0.21446,587.05,-0.051861,0.055286
350.01,433.13,1,0.15545,0.15551,432.96,-0.039042,0.040867
350.01,317.9,1,0.11273,0.11276,317.81,-0.028602,0.029554
350.01,232.55,1,0.081749,0.081766,232.5,-0.020736,0.02123
350.01,169.7,1,0.059283,0.059291,169.68,-0.014713,0.014965
350.01,123.61,1,0.042987,0.042991,123.6,-0.0093232,0.0094381
350.02,89.938,1,0.031173,0.031175,89.93,-0.0085182,0.0085941
350.02,65.377,1,0.022606,0.022608,65.372,-0.0070883,0.007134
350.02,47.483,1,0.01639,0.016391,47.481,-0.0043519,0.0043722
350.01,34.477,1,0.011886,0.011887,34.476,-0.0037686,0.0037814
340.01,1336.3,1,0.56205,0.56368,1333.1,-0.23614,0.28952
340.01,1018,1,0.40765,0.4086,1015.9,-0.20231,0.23292
340,764.51,1,0.29566,0.29619,763.28,-0.16068,0.17737
340,568.43,1,0.21442,0.2147,567.73,-0.12233,0.1312
340,419.67,1,0.1555,0.15566,419.28,-0.093772,0.098574
339.99,308.28,1,0.11277,0.11285,308.07,-0.069439,0.071969
340.01,225.64,1,0.081776,0.081819,225.52,-0.051759,0.053108
339.99,164.73,1,0.059305,0.059329,164.66,-0.040201,0.040954
339.99,120.03,1,0.043005,0.043017,120,-0.026696,0.027056
340,87.34,1,0.031182,0.031188,87.322,-0.020208,0.020405
340.01,63.495,1,0.02261,0.022614,63.485,-0.015071,0.015176
340,46.136,1,0.016399,0.016401,46.131,-0.010931,0.010986
340.01,33.497,1,0.011891,0.011892,33.494,-0.0075904,0.0076183
330,979.51,1,0.40782,0.40951,976.04,-0.35474,0.41442
329.99,737.61,1,0.29578,0.29673,735.5,-0.28609,0.31902
330,549.46,1,0.21451,0.21502,548.24,-0.22197,0.23976
330,406.18,1,0.15556,0.15584,405.5,-0.16733,0.17678
329.99,298.64,1,0.11282,0.11296,298.27,-0.12415,0.12913
330.01,218.73,1,0.081807,0.081887,218.52,-0.094278,0.096985
329.99,159.75,1,0.059328,0.059369,159.64,-0.067674,0.069068
329.98,116.45,1,0.043023,0.043046,116.39,-0.052461,0.05324
330,84.755,1,0.031195,0.031207,84.723,-0.03758,0.037982
330,61.623,1,0.022619,0.022626,61.606,-0.027561,0.027774
330.01,44.778,1,0.016404,0.016407,44.769,-0.020236,0.020349
330.01,32.517,1,0.011895,0.011897,32.512,-0.0148,0.01486
320,710.51,1,0.29589,0.29737,707.34,-0.44586,0.50299
320,530.36,1,0.21458,0.2154,528.51,-0.34942,0.38055
320,392.63,1,0.15562,0.15606,391.58,-0.26656,0.28328
320,288.97,1,0.11285,0.11309,288.39,-0.20153,0.21051
320,211.79,1,0.081839,0.081964,211.48,-0.14818,0.15289
319.99,154.76,1,0.059346,0.059413,154.59,-0.1106,0.11313
320,112.85,1,0.043036,0.04307,112.76,-0.076753,0.078011
320,82.166,1,0.031209,0.031227,82.118,-0.058832,0.059529
320.01,59.752,1,0.022628,0.022638,59.726,-0.043868,0.044243
320.01,43.418,1,0.016408,0.016414,43.404,-0.032305,0.032505
320.01,31.535,1,0.0119,0.011902,31.528,-0.022529,0.022629
